1,2,3,4,5,6,7,8,9,10
Linux C/C++开发工程师,杭州·西湖区·黄龙,15-30K·14薪,经验不限,本科,潮流网络杭州分公司,通信/网络设备,网络协议 Linux 音视频编解码 Socket技术,节日福利，带薪年假，餐补，定期体检，激励奖，补充医疗保险，五险一金，年终奖，零食下午茶，员工旅游,/job_detail/839849f24e19efbd1XVz2dq0ElFZ.html
软件开发工程师（C/C++）,杭州·滨江区·长河,20-40K·13薪,经验不限,本科,华为,计算机软件,C C++,股票期权，员工旅游，补充医疗保险，年终奖，零食下午茶，加班补助，节日福利，五险一金，定期体检，餐补,/job_detail/044ae05a1fea96af1nJ92N28ElZU.html
Linux C/C++开发工程师,杭州·余杭区·仓前,13-20K·13薪,经验不限,本科,弗兰科,信息安全,Linux 网络协议 Socket技术 软件工程师,零食下午茶，五险一金，员工旅游，餐补，定期体检，交通补助，节日福利，通讯补贴，年终奖，带薪年假,/job_detail/a3c9be4f6f58091a1n1-39q7ElpR.html
C/C++开发（数据库内核）-杭州,杭州,23-45K,3-5年,本科,北京海量数据,数据服务,后端开发 数据库开发 数据库内核 postgresql,五险一金，餐补，带薪年假，股票期权，零食下午茶，员工旅游，补充医疗保险，健身房，定期体检，节日福利,/job_detail/8dd8c295df9abac61XR_3d-9FFpV.html
C/C++/Rust/C#/Python开发工程师,杭州,20-40K·15薪,经验不限,本科,华为技术有限公司,计算机软件,Linux 嵌入式技术 软件工程师 C C++ Python,全勤奖，定期体检，餐补，通讯补贴，补充医疗保险，带薪年假，年终奖，员工旅游，零食下午茶，离职补偿，免费班车，加班补助，住房补贴，五险一金，节日福利，股票期权，交通补助,/job_detail/60a1359e2bf485761XV609W8EVdU.html
C/C++软件开发工程师（初级）,杭州·滨江区·长河,10-15K·15薪,经验不限,本科,宏杉科技,通信/网络设备,Linux C C++ Python nas 文件存储,年终奖，通讯补贴，节日福利，五险一金，补充医疗保险，定期体检，员工旅游，零食下午茶，带薪年假,/job_detail/d7e58bdd0a6675911nN409i5EVpW.html
软件设计工程师（c语言）(001386),杭州·滨江区·长河,11-18K·15薪,3-5年,本科,众合科技,计算机软件,C语言,高温补贴，五险一金，餐补，免费班车，节日福利，员工旅游，通讯补贴，年终奖，包吃，定期体检，团队活动，补充医疗保险，包住，带薪年假,/job_detail/a3e772769dabe60b1n160927GVBZ.html
高级C/C++网络开发工程师,杭州·滨江区·浦沿,20-30K·15薪,1-3年,本科,灵长智能,计算机软件,C++ Linux Windows 网络协议 网络交换技术,年终奖，通讯补贴，节日福利，员工旅游，股票期权，补充医疗保险，五险一金，交通补助，带薪年假，零食下午茶，定期体检,/job_detail/2e11b5a83060c45e0H1z3di4GFo~.html
c/c++软件开发工程师,杭州·滨江区·长河,15-30K·15薪,经验不限,本科,华为技术有限公司,计算机软件,Shell Linux 驱动开发,住房补贴，节日福利，五险一金，补充医疗保险，员工旅游，离职补偿，餐补，股票期权，定期体检，零食下午茶，加班补助，带薪年假，免费班车，年终奖，交通补助，全勤奖，通讯补贴,/job_detail/2c43d4689dfd26a71XV_2tm9FFtT.html
C/C++研发工程师UPF方向-杭州,杭州·上城区·钱江新城,7-12K·16薪,在校/应届,本科,东信北邮,移动互联网,Linux C++ C,意外险，生日福利，五险一金，通讯补贴，定期体检，年终奖，住房补贴，加班补助，补充医疗保险，带薪年假，员工旅游，节日福利，交通补助，餐补,/job_detail/8b921b81c4ec900b1nB-3du-F1NW.html
C/C++开发工程师,杭州·滨江区·长河,16-30K,在校/应届,本科,华为,计算机软件,Java 网络协议 分布式技术 网络交换技术 Linux,年终奖，五险一金，员工旅游，股票期权，零食下午茶，补充医疗保险，定期体检，节日福利，加班补助，餐补,/job_detail/df8620d257c581441nN63ti8ElFV.html
C/C++开发工程师 (应届生),杭州·滨江区·长河,8-12K,在校/应届,本科,百敖软件,计算机软件,嵌入式技术 Linux 软件工程师 芯片开发 英语,节日福利，餐补，定期体检，年终奖，交通补助，五险一金，带薪年假,/job_detail/367bb914bee9b7601nF73tu_ElNQ.html
虚拟化高级研发工程师 C/C++,杭州·滨江区·长河,20-30K·15薪,1-3年,本科,华为技术有限公司,计算机软件,Python 虚拟机技术 数据结构 Linux 驱动开发,定期体检，零食下午茶，交通补助，年终奖，住房补贴，加班补助，补充医疗保险，免费班车，全勤奖，五险一金，离职补偿，餐补，节日福利，通讯补贴，员工旅游，股票期权，带薪年假,/job_detail/208ce26bd2c8c1331XV83d--FVVQ.html
嵌入式C开发工程师009,杭州·滨江区·长河,8-13K·13薪,经验不限,本科,云豆豆,通信/网络设备,Socket技术 网络协议 Linux,五险一金，带薪年假，节日福利，年终奖，加班补助，定期体检，零食下午茶，员工旅游,/job_detail/38552f461c7e88b81XZ62d25FlZX.html
C,杭州·滨江区·长河,20-40K,经验不限,本科,华为技术有限公司,计算机软件,Python Shell Java 数据结构 Linux,离职补偿，股票期权，带薪年假，全勤奖，五险一金，零食下午茶，员工旅游，节日福利，通讯补贴，加班补助，餐补，年终奖，补充医疗保险，交通补助，免费班车，住房补贴，定期体检,/job_detail/05616aaee791729f1nV909S4E1BW.html
C,杭州·滨江区·长河,15-30K,经验不限,本科,华为技术有限公司,计算机软件,Python Shell Java 数据结构 Linux,五险一金，年终奖，带薪年假，交通补助，全勤奖，离职补偿，节日福利，员工旅游，通讯补贴，加班补助，补充医疗保险，餐补，免费班车，住房补贴，定期体检，零食下午茶，股票期权,/job_detail/fa2f299eb0371f411nV909S4EVNV.html
初级C/C++开发工程师-国内Top2存储自研企业,杭州·滨江区·长河,10-15K·15薪,1-3年,本科,宏杉科技,通信/网络设备,Linux C C++ 文件存储 对象存储 samba,定期体检，年终奖，节日福利，带薪年假，五险一金，补充医疗保险，员工旅游，通讯补贴，零食下午茶,/job_detail/1a0a678d5f09bc8e1nN409i4GFNW.html
云计算虚拟化研发工程师 C/C++,杭州·滨江区·长河,20-30K·15薪,3-5年,本科,华为技术有限公司,计算机软件,Python 虚拟机技术 数据结构 Linux 驱动开发,加班补助，股票期权，员工旅游，餐补，零食下午茶，补充医疗保险，离职补偿，节日福利，住房补贴，五险一金，年终奖，交通补助，全勤奖，定期体检，免费班车，带薪年假，通讯补贴,/job_detail/429e61047177102a1XV83d-5EFdX.html
C,杭州·滨江区·长河,20-35K,3-5年,本科,华为,计算机软件,C/C++ 嵌入式 网络安全 AI C++ Go,补充医疗保险，员工旅游，零食下午茶，股票期权，加班补助，定期体检，年终奖，五险一金，餐补，节日福利,/job_detail/ed73f00ac6827f070HJ72d68F1s~.html
新部门招人_C/C++/Python软件开发工程师,杭州·滨江区·长河,20-40K·16薪,经验不限,本科,华为技术有限公司,计算机软件,Java Python 虚拟机技术 网络协议 数据结构,通讯补贴，年终奖，免费班车，节日福利，带薪年假，零食下午茶，股票期权，离职补偿，五险一金，住房补贴，餐补，交通补助，补充医疗保险，全勤奖，加班补助，员工旅游，定期体检,/job_detail/ba2aeedaf7ab48f61XVy3928GVNZ.html
C/C++云计算虚拟化研发工程师【杭州滨江】,杭州·滨江区·长河,20-40K·16薪,经验不限,本科,华为技术有限公司,计算机软件,虚拟机技术 数据结构 Linux 驱动开发 ARM开发,全勤奖，通讯补贴，住房补贴，交通补助，五险一金，免费班车，离职补偿，股票期权，节日福利，餐补，加班补助，员工旅游，带薪年假，定期体检，补充医疗保险，零食下午茶，年终奖,/job_detail/9faf77fd24fd5b881XV43dy7EVFT.html
C/C++开发工程师（校招）,杭州·西湖区·浙大紫金港,10-15K·15薪,在校/应届,本科,涂鸦智能,互联网,Erlang MySQL 后端开发 数据结构,每月团建费，每年outing，五险一金，通讯补贴，节日福利，年终奖，定期体检，员工旅游，带薪年假，股票期权，加班补助，交通补助,/job_detail/9565290696fb712e1nx40tW9EldV.html
C,杭州·滨江区·长河,20-40K,5-10年,硕士,华为,计算机软件,软件工程师 多线程 嵌入式技术 Linux 驱动开发,员工旅游，五险一金，加班补助，年终奖，节日福利，补充医疗保险，零食下午茶，股票期权，餐补，定期体检,/job_detail/024d4aedef0521cc1nZz29W-E1BW.html
C,杭州·滨江区·长河,15-30K,1-3年,本科,华为,计算机软件,Linux 文件管理系统 软件工程师 中级软件工程师,零食下午茶，加班补助，定期体检，年终奖，补充医疗保险，餐补，节日福利，员工旅游，股票期权，五险一金,/job_detail/a481a573da8d24e21nF73d65EVtW.html
C,杭州,11-22K·15薪,1-3年,本科,杭州海康威视,计算机软件,多线程 Linux 嵌入式技术 网络协议 数据结构,节日福利，补充医疗保险，五险一金，通讯补贴，年终奖，零食下午茶，包吃，股票期权，交通补助，带薪年假，定期体检，餐补,/job_detail/be11f5900945f3551nV73t20EFFW.html
C,杭州,15-24K·14薪,1-3年,本科,浙江大华,互联网,物联网 C语言 嵌入式技术 网络协议 单片机开发,加班补助，员工旅游，住房免息贷款，餐补，交通补助，免费班车，节日福利，补充医疗保险，包吃，年终奖，五险一金，通讯补贴，定期体检，带薪年假,/job_detail/3c7a64142a01c4810Xx629y8ElI~.html
C,杭州·滨江区·长河,14-15K,1-3年,本科,迪普科技,信息安全,网络协议 网络交换技术,员工旅游，定期体检，交通补助，股票期权，住房补贴，通讯补贴，五险一金，带薪年假，补充医疗保险，零食下午茶，免费理发，生日福利，全勤奖，免费班车，年终奖，节日福利,/job_detail/4d3ac56588088f3b1nF-0tW8FFpV.html
C,杭州·滨江区·长河,20-40K,5-10年,本科,华为,计算机软件,Linux Android 机器学习,加班补助，员工旅游，补充医疗保险，定期体检，年终奖，股票期权，五险一金，节日福利，零食下午茶，餐补,/job_detail/fd030b63cc3771c61XZ-3dm5ElY~.html
C,杭州·滨江区·浦沿,14-28K·14薪,1-3年,本科,浙江大华,互联网,Linux 嵌入式技术 音视频开发 驱动开发,通讯补贴，年终奖，免费班车，定期体检，包吃，交通补助，住房免息贷款，节日福利，餐补，五险一金，员工旅游，补充医疗保险，加班补助，带薪年假,/job_detail/4749fbea96b30b771n1_3du9FlpQ.html
C,杭州·滨江区·长河,15-20K·16薪,1-3年,本科,华为,计算机软件,C++ Python 驱动开发 算法设计 深度学习算法,餐补，五险一金，员工旅游，定期体检，年终奖，补充医疗保险，零食下午茶，加班补助，股票期权，节日福利,/job_detail/6c8e8596dfb7deb10XN93d6_E1U~.html
C,杭州·滨江区·长河,20-30K·16薪,经验不限,本科,华为,计算机软件,多线程 分布式技术 微服务架构 Linux Shell,零食下午茶，年终奖，股票期权，加班补助，定期体检，补充医疗保险，节日福利，餐补，五险一金，员工旅游,/job_detail/bc45051b20189e6e1nF629m8ElZT.html
C,杭州·滨江区·西兴,15-30K,1-3年,本科,华为技术有限公司,计算机软件,软件工程师 C++ C语言 Linux 嵌入式技术,股票期权，加班补助，交通补助，零食下午茶，免费班车，带薪年假，全勤奖，餐补，节日福利，离职补偿，通讯补贴，住房补贴，年终奖，员工旅游，补充医疗保险，五险一金，定期体检,/job_detail/ce28235a0bb0f0680Xx_0t21EFo~.html
C,杭州·滨江区·西兴,11-22K·16薪,1-3年,本科,华为,计算机软件,C/C++ 后端开发 Python,加班补助，餐补，股票期权，员工旅游，节日福利，补充医疗保险，年终奖，零食下午茶，五险一金，定期体检,/job_detail/9fa36b6f1173e6e10nR62NS6EFo~.html
C,杭州·滨江区·长河,20-40K·16薪,经验不限,本科,华为,计算机软件,C C++ 嵌入式技术 消息队列 Linux,餐补，员工旅游，定期体检，五险一金，年终奖，补充医疗保险，节日福利，零食下午茶，股票期权，加班补助,/job_detail/5380c71d9f7dd67c1nB539y1ElZZ.html
C,杭州·滨江区·长河,15-16K,1-3年,本科,华为技术有限公司,计算机软件,数据结构 网络协议 容器技术 文件管理系统 Linux,定期体检，住房补贴，全勤奖，年终奖，通讯补贴，餐补，加班补助，股票期权，节日福利，五险一金，补充医疗保险，离职补偿，免费班车，零食下午茶，交通补助，带薪年假，员工旅游,/job_detail/fd14cf90bca0f0ae1nF-3di6F1JT.html
C,杭州·滨江区·长河,15-30K,3-5年,本科,华为,计算机软件,Linux Python C/C++,股票期权，五险一金，零食下午茶，员工旅游，餐补，加班补助，年终奖，补充医疗保险，定期体检，节日福利,/job_detail/2ca2c316d5078fe00Xdz2d24Ew~~.html
C,杭州·滨江区·长河,15-29K,1-3年,本科,华为,计算机软件,Linux 驱动开发 C语言 C++ 嵌入式技术,定期体检，零食下午茶，补充医疗保险，节日福利，员工旅游，五险一金，年终奖，加班补助，餐补，股票期权,/job_detail/841865a39fd3729f0XN72Ni7Fls~.html
C,杭州·滨江区·长河,20-25K·13薪,1-3年,本科,华为企业通信,计算机软件,C++ C语言 Linux 网络协议 嵌入式技术,免费班车，定期体检，五险一金，加班补助，年终奖，补充医疗保险，股票期权,/job_detail/9989bd04c3f448080Xxy0tq8FFY~.html
Linux c,杭州·滨江区·星耀城,20-40K·16薪,经验不限,学历不限,安恒信息,信息安全,Linux C/C++,通讯补贴，员工旅游，节日福利，补充医疗保险，交通补助，带薪年假，五险一金，零食下午茶，餐补，年终奖，定期体检,/job_detail/ba927699d96d37fc1HN439u7FVA~.html
C,杭州·滨江区·长河,15-30K,1-3年,本科,华为,计算机软件,Linux Shell 文件管理系统 软件工程师,股票期权，补充医疗保险，节日福利，餐补，加班补助，零食下午茶，定期体检，年终奖，员工旅游，五险一金,/job_detail/88563cbb4beda3ad1nF73d64E1JR.html
C,杭州·滨江区·长河,15-30K·13薪,3-5年,本科,浙江大华,互联网,SQL 分布式技术 数据结构 Linux 高级软件工程师,节日福利，五险一金，交通补助，加班补助，包吃，住房免息贷款，定期体检，通讯补贴，年终奖，免费班车，餐补，员工旅游，带薪年假，补充医疗保险,/job_detail/26fd95467cc2d4f41nZ_3tu0EFJW.html
C,杭州·滨江区·长河,11-20K·14薪,经验不限,本科,华为技术有限公司,计算机软件,Python C语言,补充医疗保险，员工旅游，免费班车，零食下午茶，加班补助，交通补助，带薪年假，全勤奖，节日福利，通讯补贴，定期体检，五险一金，离职补偿，股票期权，餐补，年终奖，住房补贴,/job_detail/028267da5df07a2a0HB93ti_GVs~.html
