1,2,3,4,5,6,7,8,9,10
高级Java工程师,重庆·渝北区·财富中心,15-18K,3-5年,本科,畅服科技,互联网,SQL 服务器配置 微服务架构 MVC开发 数据结构,零食下午茶，年终奖，员工旅游，五险一金，全勤奖，定期体检，通讯补贴，节日福利,/job_detail/9cf553714e69eb3b1nN53tm_GFZY.html
高级Java工程师,重庆·九龙坡区·高新区,15-30K,经验不限,本科,忽米网,互联网,CSS SQL 微服务架构 服务器配置 分布式技术,五险一金，餐补，全勤奖，带薪年假，通讯补贴，员工旅游，定期体检，交通补助,/job_detail/810ed0d23c4834961nxz09i6ElpZ.html
Java工程师,重庆·渝中区·上清寺,6-9K·13薪,1-3年,本科,卡歌科技,计算机软件,Java HTML CSS 大数据 人工智能,节日福利，带薪年假，加班补助，五险一金,/job_detail/ba5b6b5eb891d4bb33d43ty7ElM~.html
高级Java工程师,重庆·南岸区·茶园新区,12-18K,5-10年,大专,忽米网,互联网,分布式技术 消息队列 SpringCloud Redis MySQL,交通补助，带薪年假，五险一金，全勤奖，通讯补贴，员工旅游，餐补，定期体检,/job_detail/d1fa5193f1a944fa1nZz2Nq8EVJX.html
Java工程师(中级),重庆·渝中区·鹅岭,10-15K·13薪,3-5年,本科,德勤,咨询,分布式技术 架构师 SpringBoot NoSQL MySQL,补充医疗保险，带薪年假，加班补助，通讯补贴，定期体检，年终奖，五险一金,/job_detail/abd3cf9802ab651d1XR-39S4EVdQ.html
中级Java工程师,重庆·渝北区·光电园,8-13K,3-5年,本科,中渝软通,计算机软件,Java Spring SpringBoot SpringCloud Redis,生日福利，团建聚餐，五险一金，底薪加提成，节日福利，带薪年假，全勤奖，加班补助，股票期权,/job_detail/c0e1deaa09335ace3nN_29q6GVI~.html
java工程师（重庆）,重庆·大渡口区·春晖路,6-9K,1-3年,大专,畅享信息,计算机软件,SQL CSS 服务器配置 MVC开发 Spring,季度活动，各种礼金，定期体检，节日福利，带薪年假，员工旅游，零食下午茶，年终奖,/job_detail/38739f49c7c2ba611nZ_29q4EVdX.html
Java开发（后端开发）,重庆·渝北区·光电园,8-13K,3-5年,大专,正大华日,计算机软件,SQL 分布式技术 微服务架构 Spring Redis,五险一金，定期体检,/job_detail/58c566767a18002d1nJ80tm7GVRX.html
高级JAVA工程师,重庆,12-24K,3-5年,大专,杰夫与友,广告营销,多线程 服务器配置 MVC开发 负载均衡技术,节日福利，低价停车位，健身福利，交通补助，全勤奖，公租房福利，股票期权，带薪年假，加班补助，五险,/job_detail/de644db55d6bf45a1nN409u7E1VT.html
初级Java工程师,重庆·渝北区·汽博中心,8-13K,1-3年,大专,恒速科技,互联网,Python Linux MySQL Redis,年终奖，加班补助，节日福利，全勤奖，补充医疗保险，带薪年假，五险一金,/job_detail/badc54a9290ffc981XV629S0EFNV.html
Java工程师,重庆·沙坪坝区·大学城,6-10K,经验不限,本科,优霓空,计算机软件,Spring SpringBoot 后端开发,加班补助，五险一金，全勤奖，带薪年假，员工旅游，交通补助，年终奖，节日福利，股票期权,/job_detail/e3a5b84538dbb4321nZ43Nu7FlZR.html
JAVA技术骨干,重庆·渝北区·汽博中心,10-15K,3-5年,本科,知向云,互联网,SQL MVC开发 服务器配置 分布式技术 网络编程,通讯补贴，零食下午茶，年终奖，带薪年假，餐补，节日福利，交通补助，五险一金,/job_detail/f17b09a2711869161XV_09W5EFZV.html
Java技术总监,重庆·渝北区·冉家坝,15-30K,5-10年,本科,小十字,移动互联网,微服务架构 SpringCloud MySQL Redis Linux,年终奖，带薪年假，节日福利，零食下午茶，女生例假，股票期权，五险一金,/job_detail/df05908264cc0fac1nd629W9GFVR.html
Java开发,重庆·渝北区·礼嘉,11-16K,3-5年,本科,法本,计算机软件,Shell 分布式技术 网络协议 多线程 SpringBoot,员工旅游，五险一金，全勤奖，带薪年假，节日福利，加班补助，年终奖，定期体检，企业文化，零食下午茶,/job_detail/89cd549eaea3af171XZy3tu_E1dQ.html
JAVA工程师,重庆·九龙坡区·二郎,11-20K,3-5年,本科,跃医通,计算机软件,HTML 网络协议 MVC开发 Spring Redis,定期体检，员工旅游，五险，带薪年假，节日福利，年终奖,/job_detail/a3a21886f241ec3f1nB539-4F1tS.html
Java,重庆·沙坪坝区·大学城,7-12K,1-3年,大专,英业达,智能硬件,SQL Python PHP,加班补助，补充医疗保险，年终奖，带薪年假，免费班车，包吃，五险一金，全勤奖，住房补贴，节日福利,/job_detail/2ef567805307aa3b1nd63ti5GFJY.html
Java开发工程师,重庆·渝北区·中央公园,10-15K,3-5年,大专,软通动力信息技术集团,计算机软件,搜索引擎技术 MVC开发 分布式技术 多线程,全勤奖，交通补助，年终奖，带薪年假，通讯补贴，免费班车，餐补，节日福利，包吃，加班补助，零食下午茶，五险一金，定期体检，员工旅游，补充医疗保险,/job_detail/381bd9337791d7491XVy29i4GFVV.html
JAVA高级工程师,重庆,20-40K·16薪,3-5年,本科,菜鸟网络,互联网,Java SQL Spring Struts 分布式技术 MySQL,员工旅游，补充医疗保险，五险一金，股票期权，定期体检，免费班车，年终奖，带薪年假，包吃，餐补,/job_detail/ae981b94656b7cce1nV72Nq0FlFY.html
Java开发工程师,重庆,9-12K·14薪,经验不限,本科,重庆万泰建设(集...,工程施工,分布式技术 多线程 MVC开发 Redis 后端开发,五险，年终奖，绩效奖金，定期体检，包吃，带薪年假,/job_detail/06600fb9ff8b90511nBz3dm6E1RR.html
JAVA开发工程师,重庆·渝北区·冉家坝,10-15K,3-5年,本科,重庆特微,移动互联网,Springboot Springcloud MySQL Redis Mybatis,交通补助，带薪年假，节日福利，补充医疗保险，餐补，定期体检，股票期权，通讯补贴，五险一金，员工旅游，年终奖,/job_detail/a5623b416f53837b33Nz3tm4F1M~.html
Java工程师（重庆）,重庆·南岸区·四公里,12-19K,5-10年,本科,招商新智,计算机软件,SQL 服务器配置 Linux Spring Netty,员工旅游，五险一金，通讯补贴，补充医疗保险，股票期权，节日福利，交通补助，带薪年假，全勤奖，包吃，餐补，定期体检，年终奖,/job_detail/fbd9cadbed0f7ed81XV60t61GFNS.html
java开发工程师,重庆·江北区·五里店,4-9K,1-3年,大专,巨软科技,计算机软件,HTML 微服务架构 MVC开发 Spring SpringBoot,交通补助，餐补，五险一金，加班补助，节日福利，员工旅游，全勤奖，通讯补贴,/job_detail/b92ca7a27d4ad39b1nBz39u9GFtQ.html
Java开发工程师,重庆·南岸区·南坪,5-9K,1-3年,本科,众必赢,电子商务,分布式技术 Spring SpringBoot SpringMVC Netty,股票期权，餐补，五险一金，加班补助,/job_detail/fcd3fcb6ba1ad23b1n193929F1RR.html
Java开发工程师,重庆·渝北区·大竹林,6-11K·13薪,3-5年,大专,品目科技,电子商务,微服务架构 SpringCloud SpringBoot MySQL,企业年金，交通补助，加班补助，节日福利，带薪年假，全勤奖，年终奖，五险一金，零食下午茶，通讯补贴,/job_detail/f926575da7dc359f1nF93tS0FFpV.html
Java开发工程师,重庆·渝北区·人和,5-8K,3-5年,大专,妙传索思,企业服务,Java HTML5 PHP,五险一金，节日福利，全勤奖,/job_detail/6963d92ff6697e331XV52ti9E1I~.html
Java开发工程师,重庆·江北区·鱼嘴,13-18K,5-10年,本科,法本,计算机软件,Spring Java springboot 银行 交易,全勤奖，五险一金，定期体检，零食下午茶，年终奖，节日福利，企业文化，带薪年假，加班补助，员工旅游,/job_detail/f16ff0afd7a762b11XV42ty-GFBT.html
Java开发工程师,重庆·江北区·鱼嘴,9-14K,经验不限,大专,玖数科技,计算机服务,分布式技术 SQL Spring SpringMVC SpringCloud,年终奖，五险一金，带薪年假，节日福利,/job_detail/b06bdaf8a3043e8c1nx43tm5EldS.html
Java开发工程师,重庆·九龙坡区·二郎,12-22K·13薪,3-5年,本科,清安储能,新能源,微服务架构 分布式技术 数据结构 后端开发,包吃，带薪年假，定期体检，加班补助，节日福利，餐补，股票期权，员工旅游，年终奖，零食下午茶，五险一金，住房补贴,/job_detail/34e1e7efebd741db1XZ729W_EVdX.html
Java开发工程师,重庆,8-13K·13薪,1-3年,本科,间微科技,互联网,SQL 多线程 服务器配置 Spring Oracle,零食下午茶，年终奖，五险一金，节日福利，带薪年假,/job_detail/e1079ecf36ea96bc1nB-3ti1FVFX.html
Java开发工程师,重庆·渝北区·中华坊,7-12K·13薪,1-3年,本科,中新云农,互联网,MVC开发 服务器配置 架构师 Linux Spring,包吃，员工旅游，年终奖，节日福利，带薪年假，全勤奖，五险一金,/job_detail/b978fb469d89eeec1XR82N64EFtV.html
java开发工程师,重庆·渝北区·财富中心,8-10K,1-3年,大专,重庆汇博利农科技,计算机软件,SQL SpringBoot Spring Redis,年终奖，定期体检，零食下午茶，节日福利，交通补助，五险一金，加班补助,/job_detail/3e30bf853f4d7ba21XVz3Nq7F1RW.html
Java工程师,重庆·渝中区·化龙桥,11-14K,1-3年,大专,博彦科技,计算机软件,HTML CSS Socket技术 网络协议,节日福利，定期体检，五险一金，年终奖，免费班车，带薪年假,/job_detail/8a6631efab310cc81XZz09i4E1BR.html
Java开发工程师,重庆·渝北区·冉家坝,6-10K,1-3年,本科,忆思然,互联网,CSS 微服务架构 分布式技术 网络协议,年终奖，员工生日会，节日福利，零食下午茶，交通补助，补充医疗保险，绩效奖金，月度优秀员工，加班补助,/job_detail/c661c5ccebdc9ff21XR52t2-ElBQ.html
Java开发工程师,重庆·渝中区·化龙桥,8-13K·13薪,1-3年,本科,上海东方屹腾科技...,计算机软件,Oracle 微服务架构 后端开发 SpringBoot Spring,活动室，员工旅游，年终奖，节日福利，餐补，带薪年假，股票期权，零食下午茶，五险一金,/job_detail/d37c4a8c6daa46f01XVy3965FFFR.html
Java开发工程师,重庆·渝中区·解放碑,10-15K,1-3年,本科,科蓝软件,计算机软件,分布式技术 银行 Linux maven svn apache,股票期权，带薪年假，节日福利，员工旅游，加班补助，五险一金,/job_detail/8802f6c411133c911nBy0ti1F1tR.html
Java开发工程师,重庆·南岸区·南坪,3-8K,1-3年,大专,重庆小当家,互联网,Java Javascript 后端开发,工龄奖，团建聚餐，五险一金，带薪年假，加班补助，生日福利，法定节假日三薪，全勤奖，绩效奖金，节假日加班费，年终奖，意外险,/job_detail/3ceb1e3e13feddae1Xdz29y8Flc~.html
JAVA工程师（产品方向）,重庆·渝北区·冉家坝,10-13K,5-10年,本科,汉国水务,计算机软件,微服务架构 Spring MySQL Linux Unix,带薪年假，加班补助，年终奖，节日福利，五险一金,/job_detail/924ceec28b8d74f61nF52dq6ElRR.html
java高级工程师,重庆·南岸区·茶园新区,10-15K,3-5年,学历不限,网达软件,计算机软件,Java,零食下午茶，节日福利，免费班车，补充医疗保险，带薪年假，五险一金，年终奖,/job_detail/44a3203ea1db92161nxy2tS_GFA~.html
java开发工程师,重庆·沙坪坝区·西永,11-20K·14薪,5-10年,大专,云智汇,计算机软件,搜索引擎技术 服务器配置 容器技术 分布式技术,年终奖，五险一金，补充医疗保险，定期体检，员工旅游，节日福利，绩效奖金，带薪年假,/job_detail/578ee3233ed37ff11nxy09q7GVBY.html
Java开发工程师,重庆·渝北区·财富中心,7-12K,3-5年,本科,大司空科技,互联网,微服务架构 搜索引擎技术 容器技术 消息队列,五险，带薪年假，节日福利，年终奖，零食下午茶,/job_detail/cde544617b0d03d81XR70t68FVdX.html
Java开发工程师,重庆·渝北区·汽博中心,15-25K·14薪,3-5年,本科,用友网络,互联网,Java,带薪年假，全勤奖，加班补助，通讯补贴，定期体检，员工旅游，交通补助，补充医疗保险，节日福利，餐补，股票期权，五险一金，免费班车，年终奖,/job_detail/cd5424a9bd96a77c1nR-2968E1VU.html
Java开发工程师,重庆·渝北区·大竹林,7-12K,1-3年,大专,得逸信息,计算机软件,SQL 分布式技术 架构师 后端开发 SpringBoot,零食下午茶，节日福利，定期体检，员工旅游，五险一金，带薪年假，通讯补贴,/job_detail/d4785089a94cfb2e1XZ73NS4FlNU.html
Java开发工程师,重庆·开州区·赵家,10-15K,3-5年,大专,紫建电子,仪器仪表/工业自动化,WEB开发 全栈开发 后端开发 SpringBoot,五险一金,/job_detail/b3d159885c7afdc71XR82ti8FFBY.html
Java开发工程师,重庆·沙坪坝区·沙坪坝,8-10K,3-5年,大专,重庆启千里科技公司,计算机软件,搜索引擎技术 后端开发 Linux SpringBoot,夜班补助，加班补助，企业年金，节假日加班费，保底工资，年终奖，五险一金，定期体检，带薪年假，节日福利，有无线网，生日福利，意外险,/job_detail/218a8eda982923401nJ80tS6EFZS.html
Java开发工程师,重庆·南岸区·弹子石,5-10K,1-3年,本科,扬唐科技,计算机硬件,Java SQL Shell 全栈开发 Linux Web端,节日福利，带薪年假，员工旅游，年终奖，加班补助，补充医疗保险,/job_detail/8fa2a0d3e69151550nx52t6_FFs~.html
Java开发工程师,重庆·渝北区·人和,10-12K,3-5年,大专,法本,计算机软件,HTML CSS SQL 微服务架构 服务器配置,节日福利，五险一金，带薪年假，零食下午茶，加班补助，员工旅游，企业文化，全勤奖，年终奖，定期体检,/job_detail/705473c4fffa81db1XZy2tS5EFJT.html
Java开发工程师,重庆·渝北区·回兴,6-10K,3-5年,本科,芒果口袋,电子商务,微服务架构 分布式技术 Linux Spring Hibernate,年终奖，股票期权，补充医疗保险，全勤奖，员工旅游,/job_detail/34008b2b060f55501XV-0tW5EVpZ.html
Java开发工程师,重庆·渝北区·大竹林,11-20K,1-3年,本科,小打卡,在线教育,服务器配置 后端开发 Spring GIT MySQL,补充医疗保险，定期体检，股票期权，年终奖，五险一金，带薪年假，住房补贴，节日福利，员工旅游,/job_detail/4b928293ebaf810d1XV639m_EVRU.html
JAVA开发工程师,重庆·渝北区·空港广场,10-13K,3-5年,大专,恒双展业,计算机软件,Spring SpringCloud SpringBoot,员工旅游，住房补贴，五险一金，节日福利，带薪年假，年终奖,/job_detail/aea5c3ad794c5fb41XR72dS4GFFU.html
JAVA开发工程师,重庆·大渡口区·九宫庙,11-16K,5-10年,本科,精耕,计算机软件,微服务架构 后端开发 高级软件工程师 springcloud,定期体检，带薪年假，补充医疗保险，年终奖，股票期权，节日福利，五险一金，员工旅游，年终增量激励,/job_detail/e1d4a5895d6ac1ce3nB82d--FlY~.html
Java开发工程师,重庆·渝北区·汽博中心,8-13K,3-5年,本科,剑涛,智能硬件,Shell 微服务架构 服务器配置 SpringBoot Spring,五险，员工旅游，全勤奖，节日福利，定期体检，年终奖，加班补助,/job_detail/0bd911203461ebf01XR439S4ElNU.html
Java开发工程师,重庆·渝北区·光电园,10-13K,3-5年,大专,法本,计算机软件,SQL 微服务架构 负载均衡技术 容器技术,加班补助，年终奖，员工旅游，企业文化，带薪年假，定期体检，零食下午茶，全勤奖，节日福利，五险一金,/job_detail/c667330a4b05cb1f1XZz0964EVBU.html
Java开发工程师,重庆·渝中区·化龙桥,8-13K,3-5年,本科,中软国际,计算机软件,SQL 多线程 Spring SpringBoot NoSQL,节日福利，带薪年假，年终奖，免费班车，加班补助，餐补，零食下午茶，定期体检，五险一金，员工旅游,/job_detail/639104490319c70a1XR63Nu_EVVV.html
